 Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Childrenhome,Total_Accepted_Cmps,Total_Mnt_spent,Age,TotalPurchases,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,CA,GER,IND,ME,SA,SP,US,campaign_binary
20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,1,0,57,35,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,2,0,32,64,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,1,2,874,72,26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,1,2,874,72,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1,1,1518,62,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,0,5,1789,67,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,0,20,56,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1,0,1416,45,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,1,0,153,37,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2,0,92,49,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2,0,92,49,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,1,0,31,45,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,1,0,31,45,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60152.0,0,1,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,1,0,943,42,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2,0,25,56,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,2,0,25,56,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,0,1,1376,74,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,1,0,393,59,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24279.0,0,0,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,0,0,263,31,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,0,0,1670,52,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,1,2,877,45,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,0,502,48,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1,0,1072,60,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,0,0,1364,34,29,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,1,0,326,61,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,1,0,70,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,0,3,1650,29,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,0,1,1738,42,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,0,0,1281,43,20,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,2,0,325,49,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,1,1,936,48,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,1,0,48,45,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7500.0,1,0,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,1,0,53,42,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,2,1,252,66,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,2,1,252,66,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,1,1,103,48,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,0,4,557,46,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,1,0,24,49,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,1,0,233,69,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,1,1,54,39,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
69245.0,0,1,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,1,0,843,65,23,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,0,2,1958,58,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,0,20,68,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,0,2,1627,31,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0,0,1167,77,28,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,1,0,66,40,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,1,0,811,46,23,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,1,1,797,65,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,1,0,530,56,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,0,4,1766,59,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,1,0,606,70,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,1,0,470,40,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,1,0,1099,68,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1,0,1039,70,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,1,0,407,69,16,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
67716.0,0,1,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,1,1,1016,61,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,2,1,318,50,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,2,1,318,50,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,2,1,316,52,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,1,0,92,33,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,2,1,302,69,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,0,0,1869,44,17,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,0,1,145,76,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,0,0,277,76,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,1,0,311,34,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24434.0,2,0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,2,0,50,49,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,1,2,72,50,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2,0,21,63,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,1,0,49,44,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,1,1,556,71,21,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,1,0,28,46,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,1,0,396,53,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,0,2,1899,73,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,1,0,235,51,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,1,0,331,58,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,0,3,1919,39,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,0,3,1919,39,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,1,1,167,50,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,0,1293,46,20,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,2,1,654,56,25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
65275.0,0,0,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,0,0,746,77,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,2,0,138,60,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,2,1,275,69,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
56046.0,0,0,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,0,2,692,56,21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1,0,1115,63,21,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,1,0,365,66,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,0,9,60,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,1,1,69,42,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,2,0,63,50,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,2,0,182,53,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,1,0,76,48,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,0,0,725,52,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,1,1,62,29,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,0,2,1449,60,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,1,2,63,38,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,1,0,50,41,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,1,0,463,69,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2,0,22,45,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,2,0,22,45,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,1,0,183,73,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,1,0,414,64,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1,0,1034,45,26,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1,0,1034,45,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,1,0,47,35,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,2,2,500,67,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,3,0,282,52,16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,0,3,1381,72,21,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,1,2,59,50,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,1,2,59,50,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,0,4,1442,53,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,0,2,1555,39,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,0,2,1555,39,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,0,4,1378,27,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,1,1,602,51,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,0,0,139,35,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
51381.5,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,1,0,19,38,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,3,2,446,66,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,1,2,492,53,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,1,0,67,51,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,2,0,22,72,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,0,76,71,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,0,76,71,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,2,1,515,45,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,1,1,178,49,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,0,1,52,37,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,1,0,734,66,26,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,1,0,221,41,17,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,1,0,702,54,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,1,1161,52,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,1,0,241,65,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,0,0,601,58,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,1,0,215,62,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,1,0,112,46,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,1,0,112,46,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,2,0,269,71,15,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,2,0,417,52,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78952.0,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,1,0,2092,63,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,2,1,180,55,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,1,0,792,67,21,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,0,89,33,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,0,89,33,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,1,0,495,51,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,0,0,1226,65,28,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,1,0,733,55,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,0,2,1334,64,19,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1,1,1065,49,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,0,1,1258,28,17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,1,1,69,46,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,0,1052,51,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,0,17,65,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
